Gledis-server -config=rocksdb.conf
 %CPU %MEM
 29.4  7.0


2014/08/30 09:26:49
 %CPU %MEM
 72.2  7.2


2014/08/30 09:27:00
 %CPU %MEM
 99.9  7.3


2014/08/30 09:27:11
 %CPU %MEM
 86.0  7.4


2014/08/30 09:27:23
 %CPU %MEM
103.0  7.6


2014/08/30 09:27:35
 %CPU %MEM
  7.0  7.7


2014/08/30 09:27:46
 %CPU %MEM
 90.3  7.9


2014/08/30 09:27:57
 %CPU %MEM
 78.5  8.0


2014/08/30 09:28:08
 %CPU %MEM
102.8  8.2


2014/08/30 09:28:19
 %CPU %MEM
 62.2  8.4


2014/08/30 09:28:32
 %CPU %MEM
  7.2  8.6


2014/08/30 09:28:42
 %CPU %MEM
  4.1  8.7


2014/08/30 09:28:52
 %CPU %MEM
 43.6  8.9


2014/08/30 09:29:03
 %CPU %MEM
 36.9  8.9


2014/08/30 09:29:13
 %CPU %MEM
 16.2  8.8


2014/08/30 09:29:23
 %CPU %MEM
141.6  7.9


2014/08/30 09:29:33
 %CPU %MEM
142.7  7.9


2014/08/30 09:29:43
 %CPU %MEM
 49.0  7.9


2014/08/30 09:29:53
 %CPU %MEM
131.9  7.9


2014/08/30 09:30:03
 %CPU %MEM
 20.0  7.9


2014/08/30 09:30:13
 %CPU %MEM
 26.7  7.7


2014/08/30 09:30:23
 %CPU %MEM
 72.4  7.7


2014/08/30 09:30:33
 %CPU %MEM
  1.5  7.7


2014/08/30 09:30:43
 %CPU %MEM
 18.2  7.8


2014/08/30 09:30:53
 %CPU %MEM
 74.3  7.5


2014/08/30 09:31:03
 %CPU %MEM
  0.0  7.5


2014/08/30 09:31:13
 %CPU %MEM
 44.1  7.3


2014/08/30 09:31:23
 %CPU %MEM
 32.1  7.3


2014/08/30 09:31:33
 %CPU %MEM
 32.7  7.4


2014/08/30 09:31:43
 %CPU %MEM
 44.1  7.5


2014/08/30 09:31:54
 %CPU %MEM
 87.8  7.6


2014/08/30 09:32:04
 %CPU %MEM
115.1  7.7


2014/08/30 09:32:14
 %CPU %MEM
 38.5  7.8


2014/08/30 09:32:24
 %CPU %MEM
187.2  7.9


2014/08/30 09:32:34
 %CPU %MEM
117.7  7.9


2014/08/30 09:32:44
 %CPU %MEM
184.7  7.9


2014/08/30 09:32:54
 %CPU %MEM
168.9  8.0


2014/08/30 09:33:04
 %CPU %MEM
 44.4  8.0


2014/08/30 09:33:14
 %CPU %MEM
217.8  8.0


2014/08/30 09:33:24
 %CPU %MEM
190.7  8.1


2014/08/30 09:33:34
 %CPU %MEM
 83.4  8.2


2014/08/30 09:33:45
 %CPU %MEM
 84.1  8.3


2014/08/30 09:33:55
 %CPU %MEM
 56.9  8.4


2014/08/30 09:34:05
 %CPU %MEM
147.2  8.2


2014/08/30 09:34:17
 %CPU %MEM
 73.3  8.2


2014/08/30 09:34:28
 %CPU %MEM
  3.9  8.1


2014/08/30 09:34:48
 %CPU %MEM
  0.0  8.2


2014/08/30 09:34:58
 %CPU %MEM
 56.2  8.3


2014/08/30 09:35:08
 %CPU %MEM
115.6  7.7


2014/08/30 09:35:18
 %CPU %MEM
  5.0  8.0


2014/08/30 09:35:28
 %CPU %MEM
171.6  8.1


2014/08/30 09:35:38
 %CPU %MEM
 80.7  8.1


2014/08/30 09:35:48
 %CPU %MEM
172.5  8.1


2014/08/30 09:35:58
 %CPU %MEM
174.5  8.1


2014/08/30 09:36:08
 %CPU %MEM
  1.6  8.1


2014/08/30 09:36:18
 %CPU %MEM
104.6  8.1


2014/08/30 09:36:28
 %CPU %MEM
 47.3  8.2


2014/08/30 09:36:38
 %CPU %MEM
 24.2  8.0


2014/08/30 09:36:48
 %CPU %MEM
104.0  7.9


2014/08/30 09:36:59
 %CPU %MEM
 22.8  8.1


2014/08/30 09:37:09
 %CPU %MEM
 20.3  8.4


2014/08/30 09:37:19
 %CPU %MEM
  5.7  8.6


2014/08/30 09:37:29
 %CPU %MEM
 24.9  8.7


2014/08/30 09:37:39
 %CPU %MEM
170.5  8.5


2014/08/30 09:37:49
 %CPU %MEM
186.0  8.9


2014/08/30 09:37:59
 %CPU %MEM
185.3  9.1


2014/08/30 09:38:09
 %CPU %MEM
192.9  9.6


2014/08/30 09:38:19
 %CPU %MEM
189.1  9.9


2014/08/30 09:38:29
 %CPU %MEM
185.4 10.1


2014/08/30 09:38:39
 %CPU %MEM
176.1 10.2


2014/08/30 09:38:49
 %CPU %MEM
119.3 10.4


2014/08/30 09:38:59
 %CPU %MEM
 26.8 10.3


2014/08/30 09:39:09
 %CPU %MEM
  0.0 10.2


2014/08/30 09:39:25
 %CPU %MEM
 14.7 10.3


2014/08/30 09:39:35
 %CPU %MEM
  0.0 10.4


2014/08/30 09:39:45
 %CPU %MEM
 41.5 10.4


2014/08/30 09:39:55
 %CPU %MEM
 19.5 10.5


2014/08/30 09:40:06
 %CPU %MEM
 60.9 10.2


2014/08/30 09:40:16
 %CPU %MEM
 19.4 10.3


2014/08/30 09:40:26
 %CPU %MEM
 11.6 10.4


2014/08/30 09:40:36
 %CPU %MEM
 15.2 10.5


2014/08/30 09:40:46
 %CPU %MEM
257.2 10.6


2014/08/30 09:40:56
 %CPU %MEM
 96.5 10.9


2014/08/30 09:41:06
 %CPU %MEM
146.4 11.1


2014/08/30 09:41:16
 %CPU %MEM
 41.6 11.2


2014/08/30 09:41:26
 %CPU %MEM
122.0 11.0


2014/08/30 09:41:36
 %CPU %MEM
186.0 11.0


2014/08/30 09:41:46
 %CPU %MEM
186.1 11.0


2014/08/30 09:41:56
 %CPU %MEM
186.8 11.0


2014/08/30 09:42:06
 %CPU %MEM
188.4 11.0


2014/08/30 09:42:16
 %CPU %MEM
183.1 11.0


2014/08/30 09:42:26
 %CPU %MEM
168.0 11.0


2014/08/30 09:42:36
 %CPU %MEM
181.9 11.0


2014/08/30 09:42:46
 %CPU %MEM
181.8 11.0


2014/08/30 09:42:56
 %CPU %MEM
146.5 11.0


2014/08/30 09:43:07
 %CPU %MEM
 94.7 11.0


2014/08/30 09:43:17
 %CPU %MEM
  0.0 11.0


2014/08/30 09:43:27
 %CPU %MEM
112.4 10.8


2014/08/30 09:43:37
 %CPU %MEM
 41.1 10.8


2014/08/30 09:43:47
 %CPU %MEM
 79.9 10.8


2014/08/30 09:43:57
 %CPU %MEM
 15.7 10.7


2014/08/30 09:44:07
 %CPU %MEM
226.8 10.8


2014/08/30 09:44:17
 %CPU %MEM
231.3 11.1


2014/08/30 09:44:27
 %CPU %MEM
156.4 11.1


2014/08/30 09:44:37
 %CPU %MEM
186.5 11.1


2014/08/30 09:44:47
 %CPU %MEM
 98.1 11.1


2014/08/30 09:44:57
 %CPU %MEM
166.2 11.1


2014/08/30 09:45:07
 %CPU %MEM
163.1 11.1


2014/08/30 09:45:17
 %CPU %MEM
152.9 11.1


2014/08/30 09:45:27
 %CPU %MEM
169.5 11.1


2014/08/30 09:45:37
 %CPU %MEM
169.3 11.1


2014/08/30 09:45:47
 %CPU %MEM
180.0 11.1


2014/08/30 09:45:57
 %CPU %MEM
120.7 11.1


2014/08/30 09:46:07
 %CPU %MEM
193.0 11.2


2014/08/30 09:46:20
 %CPU %MEM
  0.0 10.9


2014/08/30 09:46:30
 %CPU %MEM
 11.8 10.6


2014/08/30 09:46:40
 %CPU %MEM
 30.2 10.7


2014/08/30 09:46:50
 %CPU %MEM
 28.6 10.8


2014/08/30 09:47:00
 %CPU %MEM
 29.6 10.8


2014/08/30 09:47:10
 %CPU %MEM
 40.2 10.9


2014/08/30 09:47:20
 %CPU %MEM
192.9 11.0


2014/08/30 09:47:30
 %CPU %MEM
214.6 11.2


2014/08/30 09:47:40
 %CPU %MEM
183.6 11.3


2014/08/30 09:47:50
 %CPU %MEM
163.5 11.3


2014/08/30 09:48:00
 %CPU %MEM
187.1 11.3


2014/08/30 09:48:10
 %CPU %MEM
185.4 11.3


2014/08/30 09:48:21
 %CPU %MEM
182.3 11.3


2014/08/30 09:48:31
 %CPU %MEM
180.5 11.3


2014/08/30 09:48:41
 %CPU %MEM
141.2 11.3


2014/08/30 09:48:51
 %CPU %MEM
139.2 11.3


2014/08/30 09:49:01
 %CPU %MEM
 37.4 11.3


2014/08/30 09:49:11
 %CPU %MEM
175.5 11.3


2014/08/30 09:49:21
 %CPU %MEM
 14.2 11.4


2014/08/30 09:49:31
 %CPU %MEM
 10.3 11.3


2014/08/30 09:49:41
 %CPU %MEM
 43.2 11.1


2014/08/30 09:49:51
 %CPU %MEM
 84.1 11.1


2014/08/30 09:50:01
 %CPU %MEM
172.7 11.1


2014/08/30 09:50:11
 %CPU %MEM
109.0 11.2


2014/08/30 09:50:21
 %CPU %MEM
 25.7 11.4


2014/08/30 09:50:31
 %CPU %MEM
133.9 11.5


2014/08/30 09:50:41
 %CPU %MEM
185.3 11.5


2014/08/30 09:50:51
 %CPU %MEM
147.9 11.5


2014/08/30 09:51:01
 %CPU %MEM
176.2 11.5


2014/08/30 09:51:11
 %CPU %MEM
 88.8 11.5


2014/08/30 09:51:21
 %CPU %MEM
179.9 11.5


2014/08/30 09:51:31
 %CPU %MEM
179.5 11.5


2014/08/30 09:51:41
 %CPU %MEM
172.7 11.5


2014/08/30 09:51:51
 %CPU %MEM
150.9 11.5


2014/08/30 09:52:02
 %CPU %MEM
166.8 11.5


2014/08/30 09:52:12
 %CPU %MEM
162.9 11.5


2014/08/30 09:52:22
 %CPU %MEM
115.3 11.5


2014/08/30 09:52:32
 %CPU %MEM
188.5 11.5


2014/08/30 09:52:42
 %CPU %MEM
105.6 11.1


2014/08/30 09:52:52
 %CPU %MEM
 46.9 11.0


2014/08/30 09:53:02
 %CPU %MEM
111.9 11.1


2014/08/30 09:53:12
 %CPU %MEM
133.8 11.2


2014/08/30 09:53:22
 %CPU %MEM
 61.8 11.3


2014/08/30 09:53:32
 %CPU %MEM
  5.4 11.4


2014/08/30 09:53:42
 %CPU %MEM
188.7 11.6


2014/08/30 09:53:52
 %CPU %MEM
178.2 11.6


2014/08/30 09:54:02
 %CPU %MEM
189.5 11.6


2014/08/30 09:54:12
 %CPU %MEM
186.9 11.6


2014/08/30 09:54:22
 %CPU %MEM
153.0 11.6


2014/08/30 09:54:32
 %CPU %MEM
190.0 11.6


2014/08/30 09:54:42
 %CPU %MEM
142.4 11.6


2014/08/30 09:54:52
 %CPU %MEM
180.1 11.6


2014/08/30 09:55:02
 %CPU %MEM
 42.2 11.6


2014/08/30 09:55:12
 %CPU %MEM
124.9 11.6


2014/08/30 09:55:22
 %CPU %MEM
180.6 11.6


2014/08/30 09:55:32
 %CPU %MEM
183.3 11.6


2014/08/30 09:55:42
 %CPU %MEM
204.7 11.6


2014/08/30 09:55:52
 %CPU %MEM
139.1 11.3


2014/08/30 09:56:02
 %CPU %MEM
191.8 11.3


2014/08/30 09:56:13
 %CPU %MEM
 50.5 11.3


2014/08/30 09:56:23
 %CPU %MEM
 28.9 11.5


2014/08/30 09:56:33
 %CPU %MEM
  9.5 11.6


2014/08/30 09:56:43
 %CPU %MEM
234.8 11.7


2014/08/30 09:56:53
 %CPU %MEM
 14.5 11.9


2014/08/30 09:57:03
 %CPU %MEM
 47.9 12.0


2014/08/30 09:57:13
 %CPU %MEM
185.2 11.9


2014/08/30 09:57:23
 %CPU %MEM
184.6 12.0


2014/08/30 09:57:33
 %CPU %MEM
187.4 12.0


2014/08/30 09:57:43
 %CPU %MEM
184.8 11.6


2014/08/30 09:57:53
 %CPU %MEM
178.6 11.6


2014/08/30 09:58:03
 %CPU %MEM
160.6 11.6


2014/08/30 09:58:13
 %CPU %MEM
159.2 11.7


2014/08/30 09:58:24
 %CPU %MEM
190.3 11.7


2014/08/30 09:58:34
 %CPU %MEM
139.3 11.7


2014/08/30 09:58:44
 %CPU %MEM
180.3 11.7


2014/08/30 09:58:54
 %CPU %MEM
171.8 11.6


2014/08/30 09:59:04
 %CPU %MEM
208.9 11.3


